,Date,SecuritiesCode,Close,AdjustedClose,ExpectedDividend,MovingAvg_5Day,ExpMovingAvg_5Day,Volatility_5Day
342239,2017-01-19,3197,1515.0,1515.0,0,1524.4,1524.4472048637576,0.0118777617170872
342240,2017-01-20,3197,1503.0,1503.0,0,1511.8,1517.2981365758385,0.0118478383808958
342241,2017-01-23,3197,1488.0,1488.0,0,1504.2,1507.532091050559,0.0071172497993846
342242,2017-01-24,3197,1501.0,1501.0,0,1502.4,1505.3547273670397,0.0084738009238112
342243,2017-01-25,3197,1510.0,1510.0,0,1503.4,1506.9031515780264,0.0089009182133406
342244,2017-01-26,3197,1521.0,1521.0,0,1504.6,1511.6021010520176,0.0090111980384152
342245,2017-01-27,3197,1536.0,1536.0,0,1511.2,1519.7347340346785,0.0081648655044433
342246,2017-01-30,3197,1530.0,1530.0,0,1519.6,1523.1564893564523,0.0054944966689506
342247,2017-01-31,3197,1529.0,1529.0,0,1525.2,1525.104326237635,0.0057479363832117
342248,2017-02-01,3197,1537.0,1537.0,0,1530.6,1529.06955082509,0.005682221710507
342249,2017-02-02,3197,1516.0,1516.0,0,1529.6,1524.7130338833936,0.0090329659220095
342250,2017-02-03,3197,1530.0,1530.0,0,1528.4,1526.4753559222625,0.0088554576177393
342251,2017-02-06,3197,1531.0,1531.0,0,1528.6,1527.9835706148417,0.00868566574636
342252,2017-02-07,3197,1535.0,1535.0,0,1529.8,1530.3223804098943,0.0087344377571769
342253,2017-02-08,3197,1526.0,1526.0,0,1527.6,1528.8815869399298,0.0087358187644134
342254,2017-02-09,3197,1540.0,1540.0,0,1532.4,1532.58772462662,0.0063319707920046
342255,2017-02-10,3197,1557.0,1557.0,0,1537.8,1540.7251497510802,0.0067923104969156
342256,2017-02-13,3197,1563.0,1563.0,0,1544.2,1548.1500998340537,0.0066054615362377
342257,2017-02-14,3197,1584.0,1584.0,0,1554.0,1560.100066556036,0.007647615599542
342258,2017-02-15,3197,1604.0,1604.0,0,1569.6,1574.733377704024,0.0037835480823945
343210,2017-01-12,3198,1519.0,1519.0,0,1514.2,1513.7572016460908,0.0038783433645354
343211,2017-01-13,3198,1523.0,1523.0,0,1517.4,1516.8381344307272,0.0024895992837763
343212,2017-01-16,3198,1436.0,1436.0,0,1503.0,1489.892089620485,0.0275128847113608
343213,2017-01-17,3198,1409.0,1409.0,0,1481.4,1462.92805974699,0.0261749242511903
343214,2017-01-18,3198,1423.0,1423.0,0,1462.0,1449.6187064979936,0.0276385518213945
343215,2017-01-19,3198,1426.0,1426.0,0,1443.4,1441.7458043319955,0.027977409941358
343216,2017-01-20,3198,1430.0,1430.0,0,1424.8,1437.8305362213305,0.0280008682229488
343217,2017-01-23,3198,1431.0,1431.0,0,1423.8,1435.5536908142203,0.0108210314343011
343218,2017-01-24,3198,1433.0,1433.0,0,1428.6,1434.7024605428137,0.0037222795977255
343219,2017-01-25,3198,1433.0,1433.0,0,1430.6,1434.1349736952093,0.0011082548686089
343220,2017-01-26,3198,1470.0,1470.0,0,1439.4,1446.089982463473,0.0109023080044732
343221,2017-01-27,3198,1478.0,1478.0,0,1449.0,1456.726654975649,0.0107674054646013
343222,2017-01-30,3198,1500.0,1500.0,0,1462.8,1471.1511033170991,0.0106776355798665
343223,2017-01-31,3198,1493.0,1493.0,0,1474.8,1478.4340688780662,0.0120728600623657
343224,2017-02-01,3198,1491.0,1491.0,0,1486.4,1482.6227125853777,0.012313067719065
343225,2017-02-02,3198,1486.0,1486.0,0,1489.6,1483.7484750569183,0.0080512064917489
343226,2017-02-03,3198,1481.0,1481.0,0,1490.2,1482.8323167046124,0.0081210625976837
343227,2017-02-06,3198,1493.0,1493.0,0,1488.8,1486.2215444697415,0.0051736967400906
343228,2017-02-07,3198,1493.0,1493.0,0,1488.8,1488.4810296464946,0.0047319308064142
343229,2017-02-08,3198,1490.0,1490.0,0,1488.6,1488.9873530976631,0.0047886188320869
343230,2017-02-09,3198,1496.0,1496.0,0,1490.6,1491.3249020651087,0.0046819830906041
343231,2017-02-10,3198,1497.0,1497.0,0,1493.8,1493.2166013767392,0.0039583409802977
343232,2017-02-13,3198,1501.0,1501.0,0,1495.4,1495.8110675844928,0.0023479538589548
343233,2017-02-14,3198,1505.0,1505.0,0,1497.8,1498.874045056329,0.0023467439603077
343234,2017-02-15,3198,1513.0,1513.0,0,1502.4,1503.5826967042192,0.0017303512359387
344186,2017-01-12,3199,1660.0,830.0,0,834.0,833.4238683127573,0.0084315763056998
344187,2017-01-13,3199,1658.0,829.0,0,834.3,831.9492455418383,0.008474558783357
344188,2017-01-16,3199,1632.0,816.0,0,831.1,826.6328303612256,0.0104034480527774
344189,2017-01-17,3199,1611.0,805.5,0,824.3,819.5885535741505,0.0079637476776303
344190,2017-01-18,3199,1602.0,801.0,0,816.3,813.3923690494338,0.0060991859883254
344191,2017-01-19,3199,1612.0,806.0,0,811.5,810.9282460329559,0.0089012267919494
344192,2017-01-20,3199,1605.0,802.5,0,806.2,808.1188306886373,0.008595131066772
344193,2017-01-23,3199,1590.0,795.0,0,802.0,803.7458871257583,0.0072283228195359
344194,2017-01-24,3199,1584.0,792.0,0,799.3,799.8305914171723,0.005795994791263
344195,2017-01-25,3199,1604.0,802.0,0,799.5,800.5537276114483,0.0089056793128676
344196,2017-01-26,3199,1628.0,814.0,0,801.1,805.0358184076322,0.0109532851911705
344197,2017-01-27,3199,1617.0,808.5,0,802.3,806.1905456050882,0.0113505021827542
344198,2017-01-30,3199,1600.0,800.0,0,803.3,804.1270304033922,0.0116415902517136
344199,2017-01-31,3199,1625.0,812.5,0,807.4,806.9180202689281,0.0127028275972547
344200,2017-02-01,3199,1621.0,810.5,0,809.1,808.1120135126188,0.0122725881866921
344201,2017-02-02,3199,1602.0,801.0,0,806.5,805.741342341746,0.0110825983392757
344202,2017-02-03,3199,1594.0,797.0,0,804.2,802.827561561164,0.0109679751065895
344203,2017-02-06,3199,1604.0,802.0,0,804.6,802.5517077074428,0.0105876671460154
344204,2017-02-07,3199,1588.0,794.0,0,800.9,799.7011384716286,0.0071355912733538
344205,2017-02-08,3199,1601.0,800.5,0,798.9,799.9674256477524,0.0092105697914078
344206,2017-02-09,3199,1600.0,800.0,0,798.7,799.9782837651683,0.0076031039172258
344207,2017-02-10,3199,1614.0,807.0,0,800.7,802.3188558434456,0.007925921299412
344208,2017-02-13,3199,1623.0,811.5,0,802.6,805.3792372289638,0.0078493984208901
344209,2017-02-14,3199,1614.0,807.0,0,805.2,805.919491485976,0.0061614766823286
344210,2017-02-15,3199,1602.0,801.0,0,805.3,804.2796609906508,0.0069596282881931
345162,2017-01-12,3201,858.0,858.0,0,864.0,864.576131687243,0.0068567329221962
345163,2017-01-13,3201,863.0,863.0,0,861.8,864.050754458162,0.0077225171105827
345164,2017-01-16,3201,878.0,878.0,0,865.0,868.7005029721081,0.008786207666232
345165,2017-01-17,3201,860.0,860.0,0,864.0,865.8003353147387,0.0140243053644186
345166,2017-01-18,3201,885.0,885.0,0,868.8,872.2002235431593,0.0189862565899234
345167,2017-01-19,3201,894.0,894.0,0,876.0,879.4668156954395,0.0183399181811034
345168,2017-01-20,3201,884.0,884.0,0,880.2,880.9778771302931,0.0203742691735524
345169,2017-01-23,3201,883.0,883.0,0,881.2,881.6519180868622,0.019195988084146
345170,2017-01-24,3201,869.0,869.0,0,883.0,877.4346120579082,0.0179239011752415
345171,2017-01-25,3201,893.0,893.0,0,884.6,882.6230747052722,0.0174042210385466
345172,2017-01-26,3201,904.0,904.0,0,886.6,889.7487164701815,0.0176818131973654
345173,2017-01-27,3201,898.0,898.0,0,889.4,892.4991443134545,0.0169098035872062
345174,2017-01-30,3201,900.0,900.0,0,892.8,894.9994295423031,0.0167636813576514
345175,2017-01-31,3201,885.0,885.0,0,896.0,891.6662863615355,0.017009509758945
345176,2017-02-01,3201,903.0,903.0,0,898.0,895.4441909076904,0.0146822416136638
345177,2017-02-02,3201,907.0,907.0,0,898.6,899.2961272717937,0.0137343490557693
345178,2017-02-03,3201,906.0,906.0,0,900.2,901.5307515145292,0.0132085461797386
345179,2017-02-06,3201,896.0,896.0,0,899.4,899.6871676763528,0.014386307347068
345180,2017-02-07,3201,880.0,880.0,0,898.4,893.1247784509019,0.0147275150808681
345181,2017-02-08,3201,887.0,887.0,0,895.2,891.0831856339346,0.0108103883682566
345182,2017-02-09,3201,886.0,886.0,0,891.0,889.3887904226231,0.0100419826189246
345183,2017-02-10,3201,894.0,894.0,0,888.6,890.9258602817488,0.011801926710531
345184,2017-02-13,3201,910.0,910.0,0,891.4,897.2839068544993,0.0135656091544068
345185,2017-02-14,3201,901.0,901.0,0,895.6,898.5226045696663,0.0105719920441532
345186,2017-02-15,3201,911.0,911.0,0,900.4,902.6817363797776,0.0108949711509073
346138,2017-01-12,3221,1392.0,1392.0,0,1374.6,1375.9917695473257,0.0122121496076023
346139,2017-01-13,3221,1385.0,1385.0,0,1384.8,1378.9945130315505,0.0138254447864778
346140,2017-01-16,3221,1365.0,1365.0,0,1386.8,1374.329675354367,0.0158342201499081
346141,2017-01-17,3221,1331.0,1331.0,0,1375.2,1359.8864502362449,0.0129605708409831
346142,2017-01-18,3221,1336.0,1336.0,0,1361.8,1351.9243001574966,0.0108440228289057
346143,2017-01-19,3221,1348.0,1348.0,0,1353.0,1350.616200104998,0.013792411008157
346144,2017-01-20,3221,1344.0,1344.0,0,1344.8,1348.410800069999,0.0138750829635948
346145,2017-01-23,3221,1319.0,1319.0,0,1335.6,1338.607200046666,0.014633984325603
346146,2017-01-24,3221,1320.0,1320.0,0,1333.4,1332.4048000311109,0.0105142881445695
346147,2017-01-25,3221,1316.0,1316.0,0,1329.4,1326.9365333540738,0.0100700773298999
346148,2017-01-26,3221,1329.0,1329.0,0,1325.6,1327.6243555693827,0.0103379803737966
346149,2017-01-27,3221,1329.0,1329.0,0,1322.6,1328.082903712922,0.0104135925440399
346150,2017-01-30,3221,1340.0,1340.0,0,1326.8,1332.055269141948,0.0055779943864887
346151,2017-01-31,3221,1338.0,1338.0,0,1330.4,1334.036846094632,0.0059017921337853
346152,2017-02-01,3221,1348.0,1348.0,0,1336.8,1338.6912307297548,0.0051673249684525
346153,2017-02-02,3221,1335.0,1335.0,0,1338.0,1337.4608204865033,0.0073394639808849
346154,2017-02-03,3221,1335.0,1335.0,0,1339.2,1336.6405469910023,0.0073394639808849
346155,2017-02-06,3221,1347.0,1347.0,0,1340.6,1340.0936979940016,0.0075205197098052
346156,2017-02-07,3221,1351.0,1351.0,0,1343.2,1343.7291319960011,0.0074081909924337
346157,2017-02-08,3221,1378.0,1378.0,0,1349.2,1355.152754664001,0.010925326057253
346158,2017-02-09,3221,1339.0,1339.0,0,1350.0,1349.768503109334,0.0180479860481054
346159,2017-02-10,3221,1332.0,1332.0,0,1349.4,1343.845668739556,0.0182426037251995
346160,2017-02-13,3221,1331.0,1331.0,0,1346.2,1339.5637791597042,0.0174936537596416
346161,2017-02-14,3221,1330.0,1330.0,0,1342.0,1336.375852773136,0.0172869632337328
346162,2017-02-15,3221,1311.0,1311.0,0,1328.6,1327.9172351820907,0.0118642727465291
347114,2017-01-12,3222,1007.0,1007.0,0,1007.4,1006.7695473251032,0.0058622840966188
347115,2017-01-13,3222,1012.0,1012.0,0,1009.4,1008.5130315500688,0.0055197257048146
347116,2017-01-16,3222,1003.0,1003.0,0,1009.4,1006.6753543667126,0.0074228919598072
347117,2017-01-17,3222,988.0,988.0,0,1004.6,1000.450236244475,0.0079440856587831
347118,2017-01-18,3222,991.0,991.0,0,1000.2,997.3001574963168,0.0083582281986024
347119,2017-01-19,3222,991.0,991.0,0,997.0,995.2001049975448,0.0085039109755996
347120,2017-01-20,3222,992.0,992.0,0,993.0,994.1334033316964,0.0077034073805925
347121,2017-01-23,3222,978.0,978.0,0,988.0,988.7556022211312,0.0088297166826635
347122,2017-01-24,3222,986.0,986.0,0,987.6,987.8370681474208,0.0083333412726584
347123,2017-01-25,3222,982.0,982.0,0,985.8,985.8913787649471,0.0082049594434372
347124,2017-01-26,3222,985.0,985.0,0,984.6,985.5942525099648,0.0084832277517273
347125,2017-01-27,3222,997.0,997.0,0,985.6,989.3961683399766,0.0104378508426652
347126,2017-01-30,3222,995.0,995.0,0,989.0,991.2641122266512,0.0067724640278253
347127,2017-01-31,3222,987.0,987.0,0,989.2,989.8427414844342,0.0077694154261675
347128,2017-02-01,3222,994.0,994.0,0,991.6,991.2284943229564,0.0078354396508924
347129,2017-02-02,3222,987.0,987.0,0,992.0,989.8189962153044,0.0088726894113855
347130,2017-02-03,3222,988.0,988.0,0,990.2,989.2126641435364,0.0061981819823319
347131,2017-02-06,3222,986.0,986.0,0,988.4,988.141776095691,0.0061983309747998
347132,2017-02-07,3222,1002.0,1002.0,0,991.4,992.761184063794,0.0089251256237976
347133,2017-02-08,3222,1004.0,1004.0,0,993.4,996.5074560425294,0.0086331218515122
347134,2017-02-09,3222,997.0,997.0,0,995.4,996.6716373616864,0.0086146085852628
347135,2017-02-10,3222,1005.0,1005.0,0,998.8,999.4477582411243,0.0089695037087201
347136,2017-02-13,3222,1019.0,1019.0,0,1005.4,1005.9651721607496,0.0093613928435184
347137,2017-02-14,3222,1015.0,1015.0,0,1008.0,1008.9767814404996,0.0085208846295492
347138,2017-02-15,3222,1012.0,1012.0,0,1009.6,1009.9845209603332,0.0088859922938358
348090,2017-01-12,3228,1751.0,1751.0,0,1774.8,1764.1522633744862,0.0131112321611323
348091,2017-01-13,3228,1754.0,1754.0,0,1768.2,1760.7681755829908,0.0079421935319086
348092,2017-01-16,3228,1689.0,1689.0,0,1746.2,1736.8454503886608,0.0150566903714545
348093,2017-01-17,3228,1677.0,1677.0,0,1726.0,1716.896966925774,0.0152636735775178
348094,2017-01-18,3228,1681.0,1681.0,0,1710.4,1704.9313112838497,0.016543638326437
348095,2017-01-19,3228,1675.0,1675.0,0,1695.2,1694.9542075225663,0.0166163350023811
348096,2017-01-20,3228,1659.0,1659.0,0,1676.2,1682.969471681711,0.0155505140353714
348097,2017-01-23,3228,1629.0,1629.0,0,1664.2,1664.9796477878074,0.0076285821007347
348098,2017-01-24,3228,1597.0,1597.0,0,1648.2,1642.3197651918715,0.0094784103579856
348099,2017-01-25,3228,1596.0,1596.0,0,1631.2,1626.879843461248,0.0085650559983308
348100,2017-01-26,3228,1585.0,1585.0,0,1613.2,1612.919895640832,0.0080144346777186
348101,2017-01-27,3228,1581.0,1581.0,0,1597.6,1602.2799304272214,0.0089078637034741
348102,2017-01-30,3228,1584.0,1584.0,0,1588.6,1596.1866202848144,0.0085857671603019
348103,2017-01-31,3228,1578.0,1578.0,0,1584.8,1590.1244135232098,0.0033149775482402
348104,2017-02-01,3228,1583.0,1583.0,0,1582.2,1587.7496090154732,0.0041485986313465
348105,2017-02-02,3228,1544.0,1544.0,0,1574.0,1573.1664060103158,0.0113939403753471
348106,2017-02-03,3228,1533.0,1533.0,0,1564.4,1559.7776040068773,0.0113058028519763
348107,2017-02-06,3228,1525.0,1525.0,0,1552.6,1548.1850693379183,0.0104522837784867
348108,2017-02-07,3228,1508.0,1508.0,0,1538.6,1534.7900462252792,0.0103039055225895
348109,2017-02-08,3228,1526.0,1526.0,0,1527.2,1531.860030816853,0.0132123235123748
348110,2017-02-09,3228,1524.0,1524.0,0,1523.2,1529.2400205445688,0.0088413731023203
348111,2017-02-10,3228,1517.0,1517.0,0,1520.0,1525.160013696379,0.0085839323673433
348112,2017-02-13,3228,1509.0,1509.0,0,1516.8,1519.773342464253,0.0085890165451511
348113,2017-02-14,3228,1555.0,1555.0,0,1526.2,1531.515561642835,0.0150414282482874
348114,2017-02-15,3228,1553.0,1553.0,0,1531.6,1538.6770410952236,0.0149391346012331
349066,2017-01-12,3231,1968.0,1968.0,0,1983.8,1980.4773662551445,0.0047576894357124
349067,2017-01-13,3231,1980.0,1980.0,0,1982.8,1980.3182441700965,0.0060146655944847
349068,2017-01-16,3231,1939.0,1939.0,0,1971.6,1966.5454961133976,0.0099552890037072
349069,2017-01-17,3231,1906.0,1906.0,0,1954.2,1946.3636640755983,0.0106508938405279
349070,2017-01-18,3231,1947.0,1947.0,0,1948.0,1946.575776050399,0.017307446708068
349071,2017-01-19,3231,1966.0,1966.0,0,1947.6,1953.0505173669328,0.0181418730615458
349072,2017-01-20,3231,1969.0,1969.0,0,1945.4,1958.3670115779555,0.0178597301052848
349073,2017-01-23,3231,1924.0,1924.0,0,1942.4,1946.9113410519703,0.0184844555605261
349074,2017-01-24,3231,1897.0,1897.0,0,1940.6,1930.2742273679803,0.0178840531448281
349075,2017-01-25,3231,1912.0,1912.0,0,1933.6,1924.1828182453205,0.0143796489274834
349076,2017-01-26,3231,1971.0,1971.0,0,1934.6,1939.7885454968805,0.0207420754128882
349077,2017-01-27,3231,1982.0,1982.0,0,1937.2,1953.8590303312533,0.0208699122969582
349078,2017-01-30,3231,1986.0,1986.0,0,1949.6,1964.5726868875024,0.0159628177644309
349079,2017-01-31,3231,1945.0,1945.0,0,1959.2,1958.0484579250017,0.0182412923961926
349080,2017-02-01,3231,1953.0,1953.0,0,1967.4,1956.365638616668,0.0181703472468894
349081,2017-02-02,3231,1904.0,1904.0,0,1954.0,1938.910425744445,0.014945675080236
349082,2017-02-03,3231,1899.0,1899.0,0,1937.4,1925.6069504962973,0.0136256796933754
349083,2017-02-06,3231,1896.0,1896.0,0,1919.4,1915.737966997532,0.0130089432739896
349084,2017-02-07,3231,1884.0,1884.0,0,1907.2,1905.1586446650213,0.0112822374417738
349085,2017-02-08,3231,1919.0,1919.0,0,1900.4,1909.7724297766808,0.0155925591932525
349086,2017-02-09,3231,1911.0,1911.0,0,1901.8,1910.1816198511208,0.0100412193750492
349087,2017-02-10,3231,1943.0,1943.0,0,1910.6,1921.1210799007472,0.0119365497012551
349088,2017-02-13,3231,1963.0,1963.0,0,1924.0,1935.0807199338317,0.0115761893883745
349089,2017-02-14,3231,1938.0,1938.0,0,1934.8,1936.053813289221,0.0136151360793892
349090,2017-02-15,3231,1954.0,1954.0,0,1941.8,1942.0358755261475,0.0118812058824136
350042,2017-01-12,3232,394.0,394.0,0,395.8,395.3991769547326,0.0060316959762813
350043,2017-01-13,3232,392.0,392.0,0,395.4,394.2661179698217,0.0063458209489763
350044,2017-01-16,3232,392.0,392.0,0,394.6,393.51074531321456,0.005477370349547
350045,2017-01-17,3232,389.0,389.0,0,393.0,392.0071635421431,0.0052535561503264
350046,2017-01-18,3232,388.0,388.0,0,391.0,390.6714423614287,0.0040022010796077
350047,2017-01-19,3232,390.0,390.0,0,390.2,390.4476282409525,0.0049283324635733
350048,2017-01-20,3232,392.0,392.0,0,390.2,390.96508549396833,0.0054370140622941
350049,2017-01-23,3232,388.0,388.0,0,389.4,389.9767236626456,0.0071133874525074
350050,2017-01-24,3232,391.0,391.0,0,389.8,390.3178157750971,0.0073906023737222
350051,2017-01-25,3232,391.0,391.0,0,390.4,390.5452105167314,0.0071633336886302
350052,2017-01-26,3232,395.0,395.0,0,391.4,392.0301403444877,0.0080904812707978
350053,2017-01-27,3232,396.0,396.0,0,392.2,393.3534268963252,0.0079670377366067
350054,2017-01-30,3232,392.0,392.0,0,393.0,392.9022845975502,0.0079269253494452
350055,2017-01-31,3232,392.0,392.0,0,393.2,392.6015230650335,0.0072758963974867
350056,2017-02-01,3232,392.0,392.0,0,393.4,392.401015376689,0.0072758963974867
350057,2017-02-02,3232,388.0,388.0,0,392.0,390.934010251126,0.0061383540416272
350058,2017-02-03,3232,389.0,389.0,0,390.6,390.2893401674173,0.006149704014649
350059,2017-02-06,3232,389.0,389.0,0,390.0,389.8595601116116,0.0050004285506375
350060,2017-02-07,3232,387.0,387.0,0,389.0,388.9063734077411,0.0051340346596729
350061,2017-02-08,3232,387.0,387.0,0,388.0,388.2709156051608,0.0051340346596729
350062,2017-02-09,3232,387.0,387.0,0,387.8,387.8472770701072,0.0028224090725083
350063,2017-02-10,3232,389.0,389.0,0,387.8,388.2315180467382,0.0036448883858927
350064,2017-02-13,3232,391.0,391.0,0,388.2,389.15434536449214,0.0043063827009226
350065,2017-02-14,3232,389.0,389.0,0,388.6,389.1028969096615,0.0042969042450612
350066,2017-02-15,3232,391.0,391.0,0,389.4,389.735264606441,0.0045912623929548
351018,2017-01-12,3244,1154.0,1154.0,0,1166.0,1161.7860082304528,0.0094485934627573
351019,2017-01-13,3244,1142.0,1142.0,0,1160.2,1155.1906721536352,0.0070228777770098
351020,2017-01-16,3244,1161.0,1161.0,0,1158.8,1157.1271147690902,0.0120573273775446
351021,2017-01-17,3244,1128.0,1128.0,0,1149.4,1147.4180765127269,0.0162114276094136
351022,2017-01-18,3244,1137.0,1137.0,0,1144.4,1143.945384341818,0.0175306888648247
351023,2017-01-19,3244,1146.0,1146.0,0,1142.8,1144.6302562278788,0.0182254336801085
351024,2017-01-20,3244,1149.0,1149.0,0,1144.2,1146.0868374852523,0.0175245859224874
351025,2017-01-23,3244,1144.0,1144.0,0,1140.8,1145.3912249901684,0.0153227403255945
351026,2017-01-24,3244,1123.0,1123.0,0,1139.8,1137.927483326779,0.011073442275208
351027,2017-01-25,3244,1143.0,1143.0,0,1141.0,1139.618322217853,0.0135771294088376
351028,2017-01-26,3244,1154.0,1154.0,0,1142.6,1144.412214811902,0.0138092845597828
351029,2017-01-27,3244,1162.0,1162.0,0,1145.2,1150.2748098746015,0.0140360327562779
351030,2017-01-30,3244,1182.0,1182.0,0,1152.8,1160.8498732497344,0.0147648450492223
351031,2017-01-31,3244,1152.0,1152.0,0,1158.6,1157.899915499823,0.0178410620826536
351032,2017-02-01,3244,1154.0,1154.0,0,1160.8,1156.5999436665488,0.0164032463602417
351033,2017-02-02,3244,1151.0,1151.0,0,1160.2,1154.7332957776994,0.0158768657610779
351034,2017-02-03,3244,1150.0,1150.0,0,1157.8,1153.1555305184663,0.0153389294117175
351035,2017-02-06,3244,1154.0,1154.0,0,1152.2,1153.4370203456442,0.0119223315917221
351036,2017-02-07,3244,1127.0,1127.0,0,1147.2,1144.6246802304297,0.011032037053962
351037,2017-02-08,3244,1143.0,1143.0,0,1145.0,1144.0831201536198,0.0137883369674865
351038,2017-02-09,3244,1141.0,1141.0,0,1143.0,1143.0554134357467,0.0137829804742667
351039,2017-02-10,3244,1148.0,1148.0,0,1142.6,1144.7036089571643,0.014240416086578
351040,2017-02-13,3244,1156.0,1156.0,0,1143.0,1148.4690726381098,0.014554496088637
351041,2017-02-14,3244,1154.0,1154.0,0,1148.4,1150.3127150920732,0.0066769868985085
351042,2017-02-15,3244,1178.0,1178.0,0,1155.4,1159.5418100613822,0.0091303270245168
351994,2017-01-12,3245,386.0,386.0,0,387.6,386.8724279835392,0.0090403465060629
351995,2017-01-13,3245,386.0,386.0,0,387.4,386.58161865569286,0.0066739827094192
351996,2017-01-16,3245,384.0,384.0,0,387.0,385.72107910379526,0.0069714002206878
351997,2017-01-17,3245,379.0,379.0,0,385.0,383.4807194025302,0.0066330248906236
351998,2017-01-18,3245,378.0,378.0,0,382.6,381.65381293502014,0.0054009603078057
351999,2017-01-19,3245,379.0,379.0,0,381.2,380.7692086233468,0.0060360660154087
352000,2017-01-20,3245,379.0,379.0,0,379.8,380.1794724155645,0.0060360660154087
352001,2017-01-23,3245,381.0,381.0,0,379.2,380.4529816103764,0.0070910973288895
352002,2017-01-24,3245,381.0,381.0,0,379.6,380.6353210735842,0.0030050455543753
352003,2017-01-25,3245,384.0,384.0,0,380.8,381.7568807157229,0.0034130065983935
352004,2017-01-26,3245,385.0,385.0,0,382.0,382.8379204771486,0.0034145891215767
352005,2017-01-27,3245,386.0,386.0,0,383.4,383.89194698476575,0.002988434038126
352006,2017-01-30,3245,390.0,390.0,0,385.2,385.92796465651054,0.0042506393130263
352007,2017-01-31,3245,388.0,388.0,0,386.6,386.6186431043404,0.0059463051463112
352008,2017-02-01,3245,386.0,386.0,0,387.0,386.41242873622696,0.0064714926141183
352009,2017-02-02,3245,387.0,387.0,0,387.4,386.6082858241513,0.0064706833717819
352010,2017-02-03,3245,387.0,387.0,0,387.6,386.73885721610094,0.00641834094078
352011,2017-02-06,3245,386.0,386.0,0,386.8,386.4925714774007,0.0033642893115933
352012,2017-02-07,3245,386.0,386.0,0,386.4,386.3283809849338,0.0029476608907065
352013,2017-02-08,3245,387.0,387.0,0,386.6,386.5522539899559,0.0021647102025079
352014,2017-02-09,3245,387.0,387.0,0,386.6,386.7015026599706,0.0018295140379049
352015,2017-02-10,3245,389.0,389.0,0,387.0,387.46766843998046,0.0029429927205371
352016,2017-02-13,3245,389.0,389.0,0,387.6,387.9784456266536,0.0023063517274033
352017,2017-02-14,3245,387.0,387.0,0,387.8,387.6522970844358,0.0038241417326732
352018,2017-02-15,3245,389.0,389.0,0,388.2,388.1015313896239,0.0043126900982874
352970,2017-01-12,3252,2037.0,2037.0,0,2025.6,2032.0864197530864,0.0093392328152223
352971,2017-01-13,3252,2058.0,2058.0,0,2033.8,2040.7242798353911,0.0042534279592332
352972,2017-01-16,3252,2024.0,2024.0,0,2033.6,2035.1495198902608,0.0101877020833586
352973,2017-01-17,3252,1983.0,1983.0,0,2025.6,2017.7663465935077,0.0137229355026943
352974,2017-01-18,3252,1971.0,1971.0,0,2014.6,2002.177564395672,0.0133808845060333
352975,2017-01-19,3252,1965.0,1965.0,0,2000.2,1989.785042930448,0.0121312346037872
352976,2017-01-20,3252,1963.0,1963.0,0,1981.2,1980.8566952869653,0.0086138017870106
352977,2017-01-23,3252,1934.0,1934.0,0,1963.2,1965.2377968579767,0.0082722825843586
352978,2017-01-24,3252,1942.0,1942.0,0,1955.0,1957.491864571985,0.007043346836514
352979,2017-01-25,3252,1952.0,1952.0,0,1951.2,1955.66124304799,0.0080078905739853
352980,2017-01-26,3252,1978.0,1978.0,0,1953.8,1963.1074953653267,0.0103966211711969
352981,2017-01-27,3252,1980.0,1980.0,0,1957.2,1968.7383302435512,0.0103219235075508
352982,2017-01-30,3252,1982.0,1982.0,0,1966.8,1973.158886829034,0.0050083013081704
352983,2017-01-31,3252,1967.0,1967.0,0,1971.8,1971.1059245526892,0.0075579334721699
352984,2017-02-01,3252,1963.0,1963.0,0,1974.0,1968.403949701793,0.0076266096765079
352985,2017-02-02,3252,1920.0,1920.0,0,1962.4,1952.2692998011955,0.0097123559700498
352986,2017-02-03,3252,1922.0,1922.0,0,1950.8,1942.179533200797,0.009717832730806
352987,2017-02-06,3252,1933.0,1933.0,0,1941.0,1939.1196888005315,0.0107324596653065
352988,2017-02-07,3252,1934.0,1934.0,0,1934.4,1937.413125867021,0.0108556266510877
352989,2017-02-08,3252,1959.0,1959.0,0,1933.6,1944.6087505780145,0.0131207450195398
352990,2017-02-09,3252,1964.0,1964.0,0,1942.4,1951.0725003853431,0.005067106739525
352991,2017-02-10,3252,1955.0,1955.0,0,1949.0,1952.381666923562,0.0064697147297606
352992,2017-02-13,3252,1974.0,1974.0,0,1957.2,1959.5877779490413,0.0070402417545646
352993,2017-02-14,3252,1990.0,1990.0,0,1968.4,1969.725185299361,0.0068613350180479
352994,2017-02-15,3252,1977.0,1977.0,0,1972.0,1972.150123532908,0.0072891961603963
353946,2017-01-12,3254,1423.0,1423.0,0,1443.0,1440.061728395062,0.0097467551374536
353947,2017-01-13,3254,1428.0,1428.0,0,1439.2,1436.041152263375,0.0096661997551873
353948,2017-01-16,3254,1395.0,1395.0,0,1425.6,1422.3607681755832,0.009764090889019
353949,2017-01-17,3254,1331.0,1331.0,0,1401.8,1391.9071787837222,0.0193244553586558
353950,2017-01-18,3254,1365.0,1365.0,0,1388.4,1382.9381191891482,0.027300770572624
353951,2017-01-19,3254,1347.0,1347.0,0,1373.2,1370.958746126099,0.0272694235357324
