,SecuritiesCode,Open,High,Low,Close,Volume,AdjustmentFactor,ExpectedDividend,Target,CumulativeAdjustmentFactor,AdjustedClose,Return_5Day,MovingAvg_5Day,ExpMovingAvg_5Day,Volatility_5Day,Return_10Day,MovingAvg_10Day,ExpMovingAvg_10Day,Volatility_10Day,Return_20Day,MovingAvg_20Day,ExpMovingAvg_20Day,Volatility_20Day,Return_30Day,MovingAvg_30Day,ExpMovingAvg_30Day,Volatility_30Day,Return_50Day,MovingAvg_50Day,ExpMovingAvg_50Day,Volatility_50Day,sentiment_score_all,sentiment_score_sub
175,6758,8402.0,8421.0,8293.0,8309.0,4519800,1.0,0,0.0085040124565816,1.0,8309.0,-0.0116569525395503,8428.4,8391.291972611747,0.0186546892287264,-0.0585769317924314,8448.1,8437.448886104852,0.0169486690859695,0.0288509162951955,8521.05,8416.988229143059,0.0196604219641893,0.022520305193207,8416.066666666668,8328.63070181969,0.0172174369870424,0.0834528621723822,8100.02,8119.925980434539,0.0167790002648158,0.0,0.0
176,6758,8305.0,8352.0,8233.0,8349.0,3934700,1.0,0,0.0007125890736341,1.0,8349.0,-0.0087854683604416,8413.6,8377.194648407833,0.0188637357805382,-0.0477874087591241,8406.2,8421.367270449424,0.0172867935782292,0.004209766658648,8522.8,8410.513159700862,0.018585761676968,0.0211594911937378,8421.833333333334,8329.944850089387,0.0172047680575589,0.0892367906066535,8113.7,8128.909275319459,0.016782134860233,0.3818,0.3818
177,6758,8440.0,8446.0,8396.0,8420.0,3843400,1.0,0,-0.016377877996677,1.0,8420.0,-0.0176175475440438,8383.4,8391.463098938555,0.0169119598290348,-0.0124325592305888,8395.6,8421.118675822256,0.0156417566238249,-0.0306239926318213,8509.5,8411.41666830078,0.0156800922017445,0.0375847196549599,8432.0,8335.75485976104,0.0171895926469188,0.1061481870730425,8129.86,8140.324597855951,0.0167615345016226,0.0,0.0
178,6758,8495.0,8495.0,8381.0,8426.0,3830500,1.0,0,-0.0108590733590733,1.0,8426.0,-0.0155391985044981,8356.8,8402.97539929237,0.0170054003415086,0.0086186258079961,8402.8,8422.006189309119,0.0141241978284955,-0.014041656915516,8503.5,8412.80555703404,0.015297543379646,0.0214571463207662,8437.9,8341.577126873231,0.0169498334182224,0.1076639936900223,8146.24,8151.527554802776,0.0167581932587396,0.0,0.0
179,6758,8288.0,8345.0,8232.0,8288.0,4932100,1.0,0,0.0045132959258356,1.0,8288.0,0.0009661835748793,8358.4,8364.650266194914,0.0097469482838307,0.000482858522453,8403.2,8397.641427616552,0.0149245089077393,-0.0212564950401511,8494.5,8400.919313506989,0.0155965979245538,-0.0108604845446951,8434.866666666667,8338.1205380427,0.0169897025786847,0.0848167539267015,8159.2,8156.879415398746,0.0169582509635473,0.0,0.0
180,6758,8220.0,8283.0,8181.0,8198.0,3845500,1.0,0,-0.0190649666059502,1.0,8198.0,-0.0133590083042484,8336.2,8309.100177463277,0.0106185207537414,-0.0248602355180207,8382.3,8361.342986231724,0.0143112183571104,-0.038357771260997,8478.15,8381.593664601562,0.015631650074664,-0.007506053268765,8432.8,8329.080503330268,0.0169049484326748,0.0716339869281046,8170.16,8158.491987343894,0.0170508594281116,0.8126,0.8126
181,6758,8248.0,8249.0,8159.0,8235.0,3432900,1.0,0,0.0170834364941816,1.0,8235.0,-0.0136543298598634,8313.4,8284.400118308851,0.0105664297895647,-0.0223198385373382,8363.5,8338.371534189593,0.0144236863820509,-0.0353754246222326,8463.05,8367.632363210936,0.0156819587031591,0.0047584187408491,8434.1,8323.010793437992,0.0168650400020631,0.0900066181336862,8183.76,8161.492301565702,0.0169375580663217,0.0,0.0
182,6758,8085.0,8111.0,8012.0,8078.0,5729800,1.0,0,-0.0006085686465433,1.0,8078.0,-0.0406175771971496,8245.0,8215.600078872569,0.0104802382423679,-0.0575195426437988,8314.2,8291.031255246031,0.0134970166244637,-0.0453793429449302,8443.85,8340.04832861942,0.0160954929165755,-0.0217970452894162,8428.1,8307.203645474252,0.0171672815080839,0.0743449926851975,8194.94,8158.218093661166,0.017172936205666,0.0,0.0
183,6758,8226.0,8384.0,8161.0,8216.0,6043500,1.0,0,0.0056022408963585,1.0,8216.0,-0.02492285782103,8203.0,8215.733385915046,0.0153480337488639,-0.0400747750905479,8279.9,8277.389208837661,0.0153048865154888,-0.055632183908046,8419.65,8328.234202084237,0.0151897153690989,0.0058765915768854,8429.7,8301.319539314623,0.0173489993415316,0.1234787364966498,8213.0,8160.484050772493,0.0167804182678195,0.0,0.0
184,6758,8226.0,8384.0,8161.0,8216.0,6043500,1.0,0,0.0056022408963585,1.0,8216.0,-0.02492285782103,8203.0,8215.733385915046,0.0153480337488639,-0.0400747750905479,8279.9,8277.389208837661,0.0153048865154888,-0.055632183908046,8419.65,8328.234202084237,0.0151897153690989,0.0058765915768854,8429.7,8301.319539314623,0.0173489993415316,0.1234787364966498,8213.0,8160.484050772493,0.0167804182678195,0.6124,0.0
185,6758,8204.0,8265.0,8140.0,8211.0,4644100,1.0,0,-0.024100762988979,1.0,8211.0,-0.0092905405405405,8187.6,8214.155590610031,0.0139633260806332,-0.0083333333333333,8273.0,8265.31844359445,0.0114042791831879,-0.0749211356466876,8386.4,8317.069039980976,0.0142231367326639,0.0032991202346042,8430.6,8295.492472262067,0.0173463394783778,0.1119989165763812,8229.54,8162.465068389258,0.016751655566126,0.0,0.0
186,6758,8226.0,8290.0,8180.0,8257.0,3525200,1.0,0,0.0188632414991312,1.0,8257.0,0.0071968772871431,8199.4,8228.437060406688,0.0132196338283367,-0.0062582741605488,8267.8,8263.80599930455,0.0115111822354896,-0.0644686154543394,8357.95,8311.348179030407,0.0143712799823906,0.0224120851906883,8436.633333333333,8293.009086954837,0.0171852904532896,0.1110064585575887,8246.04,8166.172320609287,0.0167473921647966,0.0,0.0
187,6758,8226.0,8290.0,8180.0,8257.0,3525200,1.0,0,0.0188632414991312,1.0,8257.0,0.0071968772871431,8199.4,8228.437060406688,0.0132196338283367,-0.0062582741605488,8267.8,8263.80599930455,0.0115111822354896,-0.0644686154543394,8357.95,8311.348179030407,0.0143712799823906,0.0224120851906883,8436.633333333333,8293.009086954837,0.0171852904532896,0.1110064585575887,8246.04,8166.172320609287,0.0167473921647966,0.1779,0.0
188,6758,8226.0,8290.0,8180.0,8257.0,3525200,1.0,0,0.0188632414991312,1.0,8257.0,0.0071968772871431,8199.4,8228.437060406688,0.0132196338283367,-0.0062582741605488,8267.8,8263.80599930455,0.0115111822354896,-0.0644686154543394,8357.95,8311.348179030407,0.0143712799823906,0.0224120851906883,8436.633333333333,8293.009086954837,0.0171852904532896,0.1110064585575887,8246.04,8166.172320609287,0.0167473921647966,0.6808,0.6808
189,6758,8290.0,8343.0,7972.0,8058.0,9849000,1.0,0,-0.0095006090133983,1.0,8058.0,-0.0214936247723133,8164.0,8171.624706937792,0.0172466109917088,-0.0348544735896514,8238.7,8226.386726703722,0.0135102737424991,-0.0809762773722627,8322.45,8287.21978102751,0.0151159489480607,-0.0307914361318258,8428.1,8277.847210377106,0.0169177139529454,0.0744,8257.2,8161.930268820688,0.0171274401624575,0.0,0.0
190,6758,8097.0,8210.0,7993.0,8210.0,7407200,1.0,0,0.0234874569601573,1.0,8210.0,0.0163406783857389,8190.4,8184.416471291863,0.0173950985317796,-0.0249406175771971,8217.7,8223.4073218485,0.0148411206839211,-0.0370631011025099,8306.65,8279.865516167747,0.0148544416098862,-0.0548008289201013,8412.233333333334,8273.469970997938,0.0151544350571858,0.0930635068566103,8271.18,8163.815356317917,0.0173003596633951,0.0,0.0
191,6758,8270.0,8287.0,8123.0,8132.0,5429400,1.0,0,-0.0142977291841883,1.0,8132.0,-0.0102239532619279,8173.6,8166.944314194576,0.0161707424488297,-0.0348920009494422,8188.3,8206.787808785135,0.0149465963831104,-0.0265740962413215,8295.55,8265.783086056534,0.0143330139463781,-0.0484437163585302,8398.433333333332,8264.342876094845,0.0149837020863977,0.0728232189973614,8282.22,8162.567695285842,0.0173398579608084,0.5719,0.0
192,6758,8147.0,8351.0,8129.0,8323.0,6590400,1.0,0,-0.0059726962457338,1.0,8323.0,0.0136402387041774,8196.0,8218.962876129717,0.0198052355169834,0.004222972972973,8191.8,8227.917298096929,0.0163341699674411,0.004707870593916,8297.5,8271.232315955911,0.0152291459078961,-0.0171232876712328,8393.6,8268.127206669371,0.0155784814012635,0.1094374833377767,8298.64,8168.859158215809,0.017524306965217,0.0,0.0
193,6758,8337.0,8348.0,8159.0,8204.0,7138900,1.0,0,-0.0067443286327406,1.0,8204.0,-0.0064187961729441,8185.4,8213.975250753145,0.0210569611634463,0.0007318858258111,8192.4,8223.568698442941,0.0166371142667427,-0.0241465445462114,8287.35,8264.829238245824,0.0151622751177729,-0.0376539589442814,8382.9,8263.989967529413,0.0157142627768499,0.1041722745625841,8314.12,8170.23723044264,0.0176019818335158,0.0,0.0
194,6758,8173.0,8233.0,8155.0,8155.0,5413700,1.0,0,0.009753086419753,1.0,8155.0,0.0120377264829982,8204.8,8194.31683383543,0.0172768996955647,-0.0097146326654523,8184.4,8211.101662362405,0.0166575802141543,-0.0318176421702481,8273.95,8254.36931079384,0.0151793920198618,-0.0447463980320955,8370.166666666666,8256.958356721065,0.0157286918549467,0.0628176723576177,8323.76,8169.63969199391,0.0170856445741258,0.0,0.0
195,6758,8192.0,8209.0,8100.0,8100.0,6306500,1.0,1,0.0025675510453599,1.0,8100.0,-0.0133982947624847,8182.8,8162.87788922362,0.0148558246604793,0.0027234463976231,8186.6,8190.901360114695,0.0155682507341851,-0.0549527476373818,8250.4,8239.667471670617,0.0145327399570643,-0.0427794847553769,8358.1,8246.832011126158,0.0157002382913383,0.0411311053984575,8330.16,8166.908723680423,0.017023268446286,0.0,0.0
196,6758,8130.0,8179.0,8083.0,8179.0,4936300,1.0,0,-0.0204878048780488,1.0,8179.0,0.0057796360059025,8192.2,8168.251926149081,0.0151294917802157,-0.0045034079844206,8182.9,8188.737476457477,0.0148597312956984,-0.0443977100128519,8231.4,8233.889617225796,0.0147998198148297,-0.0598850574712643,8340.733333333334,8242.455752343825,0.0148670739170992,0.009753086419753,8331.74,8167.382891379231,0.0160991142819601,0.0,0.0
197,6758,8191.0,8244.0,8161.0,8200.0,4755200,1.0,0,0.0,1.0,8200.0,-0.0147783251231526,8167.6,8178.834617432721,0.0092939916704752,-0.0013396663013031,8181.8,8190.785208010662,0.0148898433184516,-0.0096618357487923,8227.4,8230.662034632864,0.0129133846873732,-0.0761604326273096,8318.2,8239.716671547449,0.0143036771093287,0.0327455919395465,8336.94,8168.661993678085,0.015836894709795,0.0,0.0
198,6758,8196.0,8199.0,8022.0,8032.0,5194300,1.0,0,-0.0347360557768924,1.0,8032.0,-0.0209653827401267,8133.2,8129.889744955148,0.0114147542444968,-0.0272496063945743,8159.3,8161.915170190541,0.0160434188593046,-0.0333373450475388,8213.55,8211.741840858305,0.0136340869147848,-0.0899614774529798,8291.733333333334,8226.315595963742,0.0146720729363738,-0.0115678070391336,8335.06,8163.302699808357,0.0157790528047549,0.1779,0.1779
199,6758,8196.0,8199.0,8022.0,8032.0,5194300,1.0,0,-0.0347360557768924,1.0,8032.0,-0.0209653827401267,8133.2,8129.889744955148,0.0114147542444968,-0.0272496063945743,8159.3,8161.915170190541,0.0160434188593046,-0.0333373450475388,8213.55,8211.741840858305,0.0136340869147848,-0.0899614774529798,8291.733333333334,8226.315595963742,0.0146720729363738,-0.0115678070391336,8335.06,8163.302699808357,0.0157790528047549,0.1779,0.0
200,6758,,,,,0,1.0,0,0.0179285437895009,1.0,8032.0,-0.0150827713059472,8108.6,8097.259829970098,0.0114988465171763,-0.0032266070985356,8156.7,8138.294230155898,0.0141289483462208,-0.037968618996287,8197.7,8194.623570300371,0.0135556895924189,-0.083941605839416,8267.2,8213.779105901567,0.0146679784796253,-0.0176125244618395,8332.18,8158.153574325676,0.0157523632858416,0.0,0.0
201,6758,8015.0,8103.0,7710.0,7753.0,9219100,1.0,0,-0.0081094779523568,1.0,7753.0,-0.0428395061728394,8039.2,7982.506553313399,0.0186799749707648,-0.0556638246041413,8111.0,8068.240733763916,0.0162286738528347,-0.0792161520190023,8164.35,8152.564182652717,0.0152244785022323,-0.0906638517475956,8241.433333333332,8184.051421649853,0.01515552989468,-0.0446087492298212,8324.94,8142.265198861925,0.0164857248482749,0.0,0.0
202,6758,7822.0,7929.0,7756.0,7892.0,5356300,1.0,0,-0.0074092999489013,1.0,7892.0,-0.0350898642865875,7981.8,7952.337702208933,0.0208898830863104,-0.029513034923758,8087.0,8036.196963988658,0.0177427337087423,-0.0633752670306194,8137.65,8127.748546209601,0.0159693664511325,-0.0553028489346421,8226.033333333333,8165.209394446637,0.0152616727937842,-0.043277973087647,8317.8,8132.450877337927,0.0165166647498524,0.0,0.0
203,6758,7901.0,7908.0,7742.0,7828.0,4514600,1.0,0,0.0079794079794079,1.0,7828.0,-0.0453658536585366,7907.4,7910.891801472622,0.0201827104238129,-0.059473747446834,8037.5,7998.342970536174,0.0151816701400935,-0.0555019305019305,8114.65,8099.20106561821,0.0157117148304117,-0.055045871559633,8210.833333333334,8143.453949643628,0.0152577474696242,-0.0657596371882086,8306.78,8120.511627246245,0.0163729602713652,0.0,0.0
204,6758,7800.0,7812.0,7729.0,7770.0,4321000,1.0,0,0.0038304392236976,1.0,7770.0,-0.0326195219123506,7855.0,7863.927867648415,0.0191526303015541,-0.0529010238907849,7994.1,7956.826066802324,0.0149176249254884,-0.0522078555745303,8093.25,8067.848583178381,0.0156367825546138,-0.0757701915070774,8189.6,8119.360146440814,0.0149587334416435,-0.059322033898305,8296.98,8106.766073236588,0.0162907649126034,0.0,0.0
205,6758,7753.0,7850.0,7733.0,7832.0,4337000,1.0,0,-0.0119562452302213,1.0,7832.0,-0.0249003984063744,7815.0,7853.285245098945,0.0201448249964309,-0.0396076026977314,7961.8,7934.13041829281,0.0154997698297949,-0.0489374620522161,8073.1,8045.386813351868,0.0157387142580897,-0.0701650243381217,8169.9,8100.82078215431,0.0150622176962978,-0.0444119082479258,8289.7,8095.990933109663,0.0163134152944583,0.0,0.0
206,6758,7850.0,7922.0,7837.0,7862.0,4883200,1.0,0,0.018280123583934,1.0,7862.0,0.0140590739068746,7836.8,7856.190163399297,0.0109106746581592,-0.0293827160493826,7938.0,7921.015796785026,0.0156538592509406,-0.0267392919039366,8062.3,8027.9214025564515,0.0152861741578361,-0.082720802706802,8146.266666666666,8085.412989757258,0.0146433022266193,-0.0479534996367159,8281.78,8086.814818085755,0.0162826109281071,0.0,0.0
207,6758,7810.0,7831.0,7721.0,7768.0,4335400,1.0,0,-0.0125158027812894,1.0,7768.0,-0.0157121135326913,7812.0,7826.793442266198,0.0085718979325673,-0.0502506418877612,7896.9,7893.194742824113,0.0151986613087984,-0.0545277507302823,8039.9,8003.166983265361,0.0148269903556088,-0.0924173384741208,8119.9,8064.934732353565,0.0147345971386686,-0.048971596474045,8273.78,8074.31227620004,0.0162966855335049,0.0,0.0
208,6758,7883.0,7918.0,7845.0,7910.0,4147600,1.0,0,-0.0069133273588528,1.0,7910.0,0.0104752171691364,7828.4,7854.528961510799,0.0120851845603427,-0.0353658536585366,7867.9,7896.250244128819,0.0167886919634446,-0.0366581415174765,8024.85,7994.293937240088,0.0155465251141203,-0.0446859903381642,8107.566666666667,8054.938943169464,0.0141052600951326,-0.0334799608993157,8268.3,8067.868657525529,0.016515343855557,0.0,0.0
209,6758,7860.0,7879.0,7777.0,7811.0,4377300,1.0,0,-0.0198530359675132,1.0,7811.0,0.0052767052767053,7836.6,7840.019307673867,0.0132637376622726,-0.0275149402390437,7845.8,7880.75019974176,0.0160508132658536,-0.0540147753421339,8002.55,7976.837371788651,0.0156191225203515,-0.0599350102298712,8090.966666666666,8039.200946835951,0.0142133082578768,-0.0328132738979692,8263.0,8057.795376838253,0.0165048895203121,0.0,0.0
210,6758,7860.0,7879.0,7777.0,7811.0,4377300,1.0,0,-0.0198530359675132,1.0,7811.0,0.0052767052767053,7836.6,7840.019307673867,0.0132637376622726,-0.0275149402390437,7845.8,7880.75019974176,0.0160508132658536,-0.0540147753421339,8002.55,7976.837371788651,0.0156191225203515,-0.0599350102298712,8090.966666666666,8039.200946835951,0.0142133082578768,-0.0328132738979692,8263.0,8057.795376838253,0.0165048895203121,0.0,0.0
211,6758,7771.0,7802.0,7731.0,7757.0,3993700,1.0,0,0.0218334867815335,1.0,7757.0,-0.009576098059244,7821.6,7812.346205115911,0.0129970087604053,-0.0342380478087649,7818.3,7858.250163425077,0.0160667368582236,-0.0373541821792008,7987.5,7955.900479237351,0.0148143815951755,-0.0709066954126242,8071.233333333334,8020.994434136857,0.0141794182851435,-0.0669954293961991,8251.86,8045.999479707341,0.0159583704034259,0.0,0.0
212,6758,7700.0,7709.0,7564.0,7603.0,5375700,1.0,0,0.016861886986742,1.0,7603.0,-0.0329432714322055,7769.8,7742.564136743941,0.0146396582648456,-0.0193473494131304,7803.3,7811.841042802334,0.0131600743502051,-0.0739342265529842,7957.15,7922.290909786174,0.0145099192326125,-0.0970308788598575,8044.0,7994.0270512893185,0.0143767916152069,-0.1246833985724154,8230.2,8028.626951091367,0.0147817135054629,0.0,0.0
213,6758,7666.0,7833.0,7647.0,7769.0,4250900,1.0,0,-0.000506329113924,1.0,7769.0,0.0001287332646755,7770.0,7751.376091162629,0.0187317733169915,-0.0155854029396858,7791.0,7804.051762292818,0.0138360119671783,-0.0446384653221839,7939.0,7907.691775520823,0.0155026489918654,-0.0779729408972228,8022.1,7979.509177012588,0.0150718282707065,-0.0909197285279662,8214.66,8018.4455020289615,0.015038638927657,0.0,0.0
214,6758,7859.0,7973.0,7813.0,7900.0,4564400,1.0,0,-0.0101317122593718,1.0,7900.0,-0.0012642225031606,7768.0,7800.917394108419,0.0184027682013176,0.0091977516607051,7798.2,7821.496896421397,0.0147290715527789,-0.0508230205454763,7917.85,7906.959225471221,0.015000296516031,-0.0468146718146718,8009.166666666667,7974.379552689196,0.0152424057946278,-0.0670760510155881,8203.3,8013.800580380767,0.0152280048137846,0.0,0.0
215,6758,7994.0,8033.0,7869.0,7896.0,4567700,1.0,0,0.0005117707267143,1.0,7896.0,0.0108820893611574,7785.0,7832.61159607228,0.0171257603028281,0.0162162162162162,7810.8,7835.04291525387,0.0144528563004599,-0.0375426621160409,7902.45,7905.915489712057,0.0147449537791655,-0.0368382532324956,7999.1,7969.32280735441,0.0151410699476978,-0.073782991202346,8190.72,8009.1809497776,0.0151838294586969,0.0,0.0
216,6758,7800.0,7846.0,7785.0,7816.0,3301400,1.0,0,0.0251918158567774,1.0,7816.0,0.0076060332602809,7796.8,7827.074397381521,0.0176116953974074,-0.0020429009193053,7809.2,7831.580567025893,0.0147043397807672,-0.0415695892090741,7885.5,7897.35210973948,0.0148355028218595,-0.0508803885853066,7985.133333333333,7959.431013331545,0.015185964178376,-0.0844558978563898,8176.3,8001.60522625691,0.015226445758393,0.0,0.0
217,6758,7784.0,7859.0,7746.0,7820.0,3155700,1.0,0,0.0103529998752651,1.0,7820.0,0.028541365250559,7840.2,7824.716264921015,0.0131522671063556,-0.0053421521241414,7805.0,7829.475009384821,0.014640708125041,-0.0345679012345678,7871.5,7889.985242145244,0.014804823943638,-0.0319385986630353,7976.533333333334,7950.4354640843485,0.0148246133719542,-0.0758685889860553,8163.46,7994.483452678208,0.0151953214557428,0.0,0.0
218,6758,7890.0,8065.0,7880.0,8017.0,3933200,1.0,0,0.0182716049382716,1.0,8017.0,0.0319217402497102,7889.8,7888.810843280677,0.0141892905976852,0.0320545829042224,7829.9,7863.570462223945,0.0160096960370968,-0.0198068223499204,7863.4,7902.081885750459,0.0157799673342701,-0.0242210321324245,7969.9,7954.729950272455,0.0152230013266236,-0.0785057471264367,8149.8,7995.366454533964,0.0150877995691285,0.0,0.0
219,6758,7930.0,8111.0,7906.0,8100.0,5386600,1.0,0,0.0669253152279341,1.0,8100.0,0.0253164556962024,7929.8,7959.207228853785,0.0132692603158554,0.0240202275600505,7848.9,7906.557650910499,0.015376506493648,-0.0121951219512195,7858.4,7920.931229964702,0.0159656430365812,-0.0135184508586042,7966.2,7964.1022115452015,0.0153578383566725,-0.0874267688147814,8134.28,7999.4697308267505,0.0148638042103168,0.0,0.0
220,6758,8117.0,8249.0,8091.0,8248.0,6090800,1.0,0,-0.0143181818181817,1.0,8248.0,0.044579533941236,8000.2,8055.471485902523,0.0139324951858191,0.0559467417744206,7892.6,7968.638078017681,0.0151186060219812,0.0268924302788844,7869.2,7952.08063663473,0.0157526733041703,-0.0010899842557829,7965.9,7982.418197897125,0.0156940687163122,-0.0654883299342851,8122.72,8009.216015892368,0.0151167483048654,0.0,0.0
221,6758,8500.0,8827.0,8497.0,8800.0,19197700,1.0,0,0.010836984090385,1.0,8800.0,0.1258955987717502,8197.0,8303.64765726835,0.0246859690677902,0.1344591981436123,7996.9,8119.794791105375,0.0233581059509792,0.095617529880478,7907.6,8032.834861717136,0.0211879100365451,0.0920824025812856,7990.633333333333,8035.165410936021,0.0190150778907947,0.0036496350364962,8123.36,8040.22715252404,0.0177521929266926,0.0,0.0
222,6758,8500.0,8827.0,8497.0,8800.0,19197700,1.0,0,0.010836984090385,1.0,8800.0,0.1258955987717502,8197.0,8303.64765726835,0.0246859690677902,0.1344591981436123,7996.9,8119.794791105375,0.0233581059509792,0.095617529880478,7907.6,8032.834861717136,0.0211879100365451,0.0920824025812856,7990.633333333333,8035.165410936021,0.0190150778907947,0.0036496350364962,8123.36,8040.22715252404,0.0177521929266926,0.0,0.0
223,6758,8500.0,8827.0,8497.0,8800.0,19197700,1.0,0,0.010836984090385,1.0,8800.0,0.1258955987717502,8197.0,8303.64765726835,0.0246859690677902,0.1344591981436123,7996.9,8119.794791105375,0.0233581059509792,0.095617529880478,7907.6,8032.834861717136,0.0211879100365451,0.0920824025812856,7990.633333333333,8035.165410936021,0.0190150778907947,0.0036496350364962,8123.36,8040.22715252404,0.0177521929266926,0.0,0.0
224,6758,8700.0,8815.0,8650.0,8674.0,9416400,1.0,0,0.015396897810219,1.0,8674.0,0.1092071611253195,8367.8,8427.0984381789,0.0287620425537485,0.140865447849533,8104.0,8220.559374540762,0.0225364689916619,0.1187927253966205,7953.65,8093.898208220266,0.0195672511822982,0.0565164433617539,8006.1,8076.380545714343,0.0190301700173162,0.017358667604973,8126.32,8065.08098967996,0.0174150139349176,0.0,0.0
225,6758,8798.0,8849.0,8726.0,8768.0,6811700,1.0,0,0.0366168707177356,1.0,8768.0,0.0936759386304104,8518.0,8540.732292119268,0.0289440642411798,0.1285879778607286,8203.9,8320.09403371517,0.0223462437027614,0.1109984794728839,7997.45,8158.098378865955,0.0194003755377972,0.0782095425479587,8027.3,8121.001155668257,0.0189728157730502,0.0495570983959778,8134.6,8092.64644106506,0.0172146284431326,0.0,0.0
226,6758,8931.0,9032.0,8834.0,8903.0,9430100,1.0,0,-0.0091017445010294,1.0,8903.0,0.0991358024691357,8678.6,8661.48819474618,0.0287014392448254,0.1269620253164556,8304.2,8426.076936676047,0.0223177243494823,0.1373275421563617,8051.2,8229.04139040253,0.019254954632606,0.0696864111498258,8046.633333333333,8171.45269401224,0.0187279016160805,0.0747223563495895,8146.98,8124.425012003685,0.017277104897868,0.0,0.0
227,6758,9050.0,9229.0,9021.0,9229.0,10120700,1.0,0,0.0082012028430835,1.0,9229.0,0.1189379243452959,8874.8,8850.658796497453,0.0296717383688719,0.1688196555217831,8437.5,8572.062948189492,0.0230240826631979,0.1877734877734878,8124.15,8324.275543697528,0.0200389843816693,0.1249390541199415,8080.8,8239.681552463064,0.0194284451954118,0.0977756631378612,8163.42,8167.741678199619,0.0178613121004815,0.891,0.891
228,6758,9284.0,9300.0,9140.0,9145.0,6007800,1.0,0,-0.0325379609544468,1.0,9145.0,0.0392045454545455,8943.8,8948.772530998303,0.0202408029011988,0.1700358239508699,8570.4,8676.233321245947,0.0228966813333581,0.1676455566905004,8189.8,8402.439777631096,0.020429072061762,0.1213979153893316,8113.8,8298.089194239641,0.0194923491349263,0.0857176777870116,8177.86,8206.065533956496,0.0179290308102082,0.0,0.0
229,6758,9250.0,9269.0,9175.0,9220.0,5460000,1.0,0,0.0134529147982063,1.0,9220.0,0.0629467373760663,9053.0,9039.181687332202,0.0161860720396393,0.1790281329923273,8710.4,8775.09999011032,0.0224560220299808,0.1727295853472399,8257.7,8480.302655951944,0.0204082126029223,0.1382716049382715,8151.133333333333,8357.567310740309,0.0194031654601877,0.0757204526893011,8190.84,8245.82766987977,0.0178102757061265,0.0,0.0
230,6758,9000.0,9131.0,8888.0,8920.0,8475600,1.0,0,0.0132743362831857,1.0,8920.0,0.0173357664233577,9083.4,8999.45445822147,0.0260394895221575,0.1126356492453535,8800.7,8801.445446453898,0.027053059600858,0.1483007209062821,8315.3,8522.17859348033,0.0219763126145506,0.0905978726005625,8175.833333333333,8393.853290692548,0.0205329127196239,0.0421778245122093,8198.06,8272.265800472722,0.0184655064340862,0.0,0.0
231,6758,9000.0,9131.0,8888.0,8920.0,8475600,1.0,0,0.0132743362831857,1.0,8920.0,0.0173357664233577,9083.4,8999.45445822147,0.0260394895221575,0.1126356492453535,8800.7,8801.445446453898,0.027053059600858,0.1483007209062821,8315.3,8522.17859348033,0.0219763126145506,0.0905978726005625,8175.833333333333,8393.853290692548,0.0205329127196239,0.0421778245122093,8198.06,8272.265800472722,0.0184655064340862,0.4278,0.4278
232,6758,9000.0,9131.0,8888.0,8920.0,8475600,1.0,0,0.0132743362831857,1.0,8920.0,0.0173357664233577,9083.4,8999.45445822147,0.0260394895221575,0.1126356492453535,8800.7,8801.445446453898,0.027053059600858,0.1483007209062821,8315.3,8522.17859348033,0.0219763126145506,0.0905978726005625,8175.833333333333,8393.853290692548,0.0205329127196239,0.0421778245122093,8198.06,8272.265800472722,0.0184655064340862,0.0,0.0
233,6758,8938.0,9040.0,8850.0,9040.0,6538000,1.0,0,0.018122270742358,1.0,9040.0,0.0153880714365943,9110.8,9012.969638814311,0.0258349127035713,0.1160493827160493,8894.7,8844.819001644097,0.0270657036796606,0.1428571428571428,8371.8,8571.494917910775,0.0218742934249728,0.102439024390244,8203.833333333334,8435.540175163998,0.0206214577059714,0.0917874396135265,8213.26,8302.373023983595,0.0178816760513311,0.0,0.0
234,6758,9200.0,9215.0,9069.0,9160.0,6724600,1.0,0,0.0176924726570877,1.0,9160.0,-0.0074764329829883,9097.0,9061.979759209542,0.0199107380879148,0.1105722599418039,8985.9,8902.124637708806,0.0269662895209162,0.172705159390603,8439.25,8627.543020966892,0.0214340790563195,0.1404382470119523,8241.433333333332,8482.279518701806,0.0201877982549844,0.1024190636659043,8230.28,8336.005454415612,0.0179532939000564,0.0,0.0
235,6758,9249.0,9545.0,9200.0,9326.0,8830300,1.0,0,-0.0087451269623853,1.0,9326.0,0.0197922361946418,9133.2,9149.986506139696,0.0209711124801271,0.0597727272727273,9038.5,8979.192885398114,0.019531933808099,0.2022689183962871,8517.7,8694.06273325576,0.0212451471213699,0.1611055776892429,8284.566666666668,8536.713098140399,0.0203192910767677,0.1170200023954963,8249.82,8374.828769928725,0.0180918491212214,0.0,0.0
236,6758,9352.0,9491.0,9326.0,9491.0,5981000,1.0,0,-0.0181760204081632,1.0,9491.0,0.0293926247288502,9187.4,9263.657670759798,0.0218460259128808,0.0941895319345169,9120.2,9072.248724416637,0.0184386020024918,0.2483230303827437,8612.1,8769.961520564735,0.020154822241329,0.224171288533471,8342.5,8598.279995034567,0.0189473599677428,0.1271971496437054,8271.24,8418.600190715833,0.0182009800264396,0.6369,0.0
